217.156.113.90;20530;ANISP-NET;ASOCIATIA NATIONALA A INTERNET SERVICE PROVIDERILOR DIN ROMANIA Bd.NATIUNILE UNITE NR.1 BL.108A ET.1, Sector 5, BUCURESTI Romania ANISP 
10.32.128.83;-1;private;private
94.124.104.69;42000;KAORACZ-NET-INFRASTRUCTURE;Network infrastructure of Kaora, s.r.o. Kaora, s.r.o. 
213.155.131.52;1299;TELIANET;TeliaSonera International Carrier AS1299 Backbone TELIANET-BLK 
88.200.2.46;2107;ARNES-NET;ARNES Ljubljana Slovenia ARNES-ID 64 ARNES provider block Academic and Research Network of Slovenia Ljubljana Slovenia 
185.48.116.33;51862;PROFITBRICKS-MANAGEMENT-FRA1;ProfitBricks Management Frankfurt 1 PROFITBRICKS-ROUTE 
62.168.204.253;31055;CONSULT;Consultix GmbH Consultix GmbH 
194.177.44.136;30889;LU-EUROPEONLINE-990603;Waycom International SARL WAYCOM-NET-4 Waycom network 4 
80.81.192.172;6695;DE-CIX-FRA-IXP;DE-CIX Frankfurt IXP DE-CIX, the German Internet Exchange DE-CIX, the German Internet Exchange 
172.22.1.127;-1;private;private
185.14.129.1;199441;COSIUM-NET2;Cosium IPv4 network 2 EQX2 specific route 
62.115.135.100;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
192.167.209.1;137;UNIFENET;Universit  degli Studi di Ferrara GARR routes 
84.233.218.186;8928;IP-UK-GLOBAL-SWITCH-POP-NETS;Interoute GlobalSwitch POP Interoute Telecommunications (UK) Ltd 
184.105.81.49;-2;unknown;unknown
185.18.57.249;34524;DIGICOM-NET;Digital Communications Ltd. DigiCom.BG 
83.141.1.201;29551;AIX-TN-1;Aixit GmbH Transfernet DE-HGC-20040908 
213.155.136.84;1299;TELIANET;TeliaSonera International Carrier AS1299 Backbone TELIANET-BLK 
80.255.15.205;33891;CORE-BACKBONE-INFRA3;Core-Backbone GmbH Infrastructure, Routing, Customer CORE-BACKBONE Core-Backbone-Net-3 
10.210.80.2;-1;private;private
151.6.2.54;1267;IUNET-BNET6;IUnet Via Lorenteggio 257 Milano, I-20100 INFOSTRADA 
62.80.99.5;13237;euNServices;euNetworks Services GmbH Customer link/transit/etc. AS13237 International 
85.31.195.205;30781;FR-JAGUAR-INFRA-1;Jaguar Network FR.JAGUAR LIR Range 
184.105.222.137;-2;unknown;unknown
151.6.2.50;1267;IUNET-BNET6;IUnet Via Lorenteggio 257 Milano, I-20100 INFOSTRADA 
193.253.91.222;-2;RBCI;France Telecom IP backbone 
194.199.241.1;2200;FR-APM;Assistance Publique Hopitaux de Marseille RENATER FRANCE 
141.136.105.65;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
184.105.222.138;-2;unknown;unknown
80.70.190.2;34372;NN-VEGA-CORE;VegaSystems Core VEGASYSTEMS-NET-1 
31.24.168.1;197729;TWENTYONE-NET;21Cloud GmbH Infrastructure network 21Cloud GmbH 
149.11.122.57;-2;unknown;unknown
80.70.190.1;34372;NN-VEGA-CORE;VegaSystems Core VEGASYSTEMS-NET-1 
84.46.112.193;15943;WILHELM_TEL_NET;ROUTING INTERN wilhelm.tel GmbH Heidbergstrasse 101-111 D-22846 Norderstedt wilhelm.tel GmbH 
84.46.112.197;15943;WILHELM_TEL_NET;ROUTING INTERN wilhelm.tel GmbH Heidbergstrasse 101-111 D-22846 Norderstedt wilhelm.tel GmbH 
62.81.76.201;6739;ONO;ONO MADRID - BASAURI  Spain Ono www.ono.es CABLEUROPA S.A.U C/ Emisora, 20 28224 Pozuelo de Alarc n Madrid SPAIN Ono www.ono.es CABLEUROPA S.A.U C/ Emisora, 20 28224 Pozuelo de Alarc n Madrid SPAIN 
193.203.0.185;1120;VIX;ACONET VIX 
93.190.67.25;47215;FILOO-NET;Filoo GmbH global route for Filoo GmbH 
193.251.133.9;5511;OPENTRANSIT-BACKBONE;France Telecom Long Distance 61, rue des Archives, 75003 Paris France Telecom OPENTRANSIT 
154.54.5.82;-2;unknown;unknown
81.52.186.121;-2;OPENTRANSIT-BACKBONE;France Telecom Long Distance 61, rue des Archives, 75003 Paris 
185.17.116.3;38952;AAA-POPTAVKA-CZ;MAFRA, a.s. MAFRA-NET 
137.164.23.226;-2;unknown;unknown
130.117.48.81;-2;unknown;unknown
212.123.123.225;15598;IP-PARTNER;IP Exchange GmbH Am Tower 5 90475 Nuernberg IP Exchange GmbH / IP Partner AG 
193.107.56.126;50535;EUSKILL-NET;Euskill SARL AS50535 
185.27.182.1;60664;XION-NET-BERLIN;x-ion gmbh x-ion gmbh berlin 
154.54.3.93;-2;unknown;unknown
10.128.0.1;-1;private;private
213.161.2.3;3212;SIBONE;Triera Internet Broadband Network Services Triera Internet Broadband Network Services http 
129.250.4.37;-2;unknown;unknown
91.185.198.1;41828;SI-TUSMOBIL-DNSERV-NET-1;HOSTKO D.O.O. VOSNJAKOVA ULICA 11 PTUJ TUSMOBIL d.o.o. 
141.136.111.21;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
178.249.80.2;21161;BECHTLEAG-RZNSU1;Bechtle AG, Neckarsulm DE Bechtle AG, Neckarsulm DE 
78.111.70.53;33984;Surfplanet;Colocation Customers Surfplanet GmbH PA-Block 
213.148.139.254;20676;QSC-IGP-4;QSC AG Internal Network Infrastructure QSC AG 
89.185.58.66;8426;CLARANET-FRANCE-NETS;Claranet France NOC and Customer Network CLARAFR-AGG3 
217.19.158.225;28716;RETELIT;Retelit Spa Retelit Spa 
62.214.106.57;8881;VT-NETWORK;Versatel Deutschland Internet Services Versatel Deutschland 
149.6.32.41;-2;unknown;unknown
62.214.106.53;8881;VT-NETWORK;Versatel Deutschland Internet Services Versatel Deutschland 
62.115.140.211;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
62.115.138.173;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
154.54.25.90;-2;unknown;unknown
149.6.32.49;-2;unknown;unknown
86.50.160.4;1741;CSC-DCNET-INFRA;CSC Kajaani Data Center - Infra Networks FUNET-BLOCK 
62.115.138.175;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
193.242.98.130;13041;CATNIX-NET;Consorci de Serveis Universitaris de Catalunya CATalonia Neutral Internet eXchange 
130.117.1.221;-2;unknown;unknown
89.149.183.146;3257;NACNET-EU;Tinet Spa Tinet SpA 
146.172.82.89;2119;NORTELE-I;Telenor Norge AS TELENOR-INTERNET Telenor Networks AS, Norway 
62.115.113.170;1299;EU-TELIANET-20140617;TeliaSonera AB TELIANET-BLK 
80.94.64.133;5580;ATRATOIP-2693;Assigned to customer_id r1.dus1.de - edge1.fra6.de AS5580 - ams5.nl 
62.214.35.17;8881;VT-NETWORK;Versatel Deutschland Internet Services Versatel Deutschland 
62.214.105.74;8881;VT-NETWORK;Versatel Deutschland Internet Services Versatel Deutschland 
80.231.159.45;6453;Lisbon-PV9-TATAC;Customers access -30 and BB internal use TATA Communications 
62.40.98.48;21320;GEANT;IP allocation for GEANT network GEANT European Backbone GEANT European Backbone 
89.149.186.141;3257;NACNET-EU;Tinet Spa Tinet SpA 
212.98.126.1;42525;GLOBALCONNECT-NETWORK-4;IP-Network & IP-Transit GlobalConnect A/S Network 
184.105.223.161;-2;unknown;unknown
184.105.223.165;-2;unknown;unknown
46.28.104.10;197019;WEDOS-BACKBONE;WEDOS backbone network Hluboka nad Vltavou WEDOS Internet, a.s. 
72.52.92.45;-2;unknown;unknown
154.54.30.13;-2;unknown;unknown
81.52.63.246;-2;VPN-BACKBONE;Orange OLNC IBNF 
213.148.139.113;20676;QSC-IGP-4;QSC AG Internal Network Infrastructure QSC AG 
141.255.254.1;2107;SI-ARNES-20110706;ARNES ARNES Academic and Research Network of Slovenia ARNES provider block Academic and Research Network of Slovenia Ljubljana Slovenia 
212.74.74.17;-2;COLT-BB-US;COLT backbone Addresses in US 
62.204.193.2;15630;UNED;Universidad Nacional de Educacion a Distancia Madrid RedUNED 
80.87.211.37;35328;DSIDATA-WAN;INF, SK P2P DSiData SK 
84.39.111.241;48200;OPTEAMAX-TRANSFER;Opteamax GmbH Opteamax 
10.96.6.10;-1;private;private
81.201.48.154;8251;NFX-SITEL;PoP Sitel public infrastructure Neutral Free eXchange members 
130.0.72.202;42442;DE-ADACOR;Adacor Hosting GmbH Adacor Hosting GmbH 
37.60.167.189;199135;DK-SATCOM1-20120118;Satcom1 ApS Satcom1 IPv4 route 
213.155.135.225;1299;TELIANET;TeliaSonera International Carrier AS1299 Backbone TELIANET-BLK 
213.155.135.227;1299;TELIANET;TeliaSonera International Carrier AS1299 Backbone TELIANET-BLK 
62.115.143.194;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
85.91.0.216;34245;IE-MAGNET-1;Magnet Networks Magnet Networks 
5.150.143.177;5602;K-TE12-TECNOSERVIZISASDIMARTINELLIPAOLOC;TECNOSERVIZI SAS DI MARTINELLI PAOLO & C. ROVERETO MO KPNQwest Italia SpA netblock 
80.78.16.1;42732;OXIEPARABOLEN-NET;TELEPORT NETWORK Oxieparabolen AB 
185.132.72.49;198507;NET-QUANTIC-TELECOM-IPV4-B1;Quantic Telecom Bloc 1 Route to Quantic Telecom 
154.25.3.213;-2;unknown;unknown
46.255.176.17;8218;NEOT-INTERCO;Neo Telecoms IP backbone Neo Telecoms 
217.17.192.29;15725;IKS-EVENT;Hotspot for on demand events IKS Service GmbH Leutragraben 1 07743 Jena DE-IKS-JENA 
154.25.3.217;-2;unknown;unknown
84.46.112.69;15943;WILHELM_TEL_NET;ROUTING INTERN wilhelm.tel GmbH Heidbergstrasse 101-111 D-22846 Norderstedt wilhelm.tel GmbH 
154.25.4.177;-2;unknown;unknown
84.46.112.65;15943;WILHELM_TEL_NET;ROUTING INTERN wilhelm.tel GmbH Heidbergstrasse 101-111 D-22846 Norderstedt wilhelm.tel GmbH 
217.71.103.61;13237;LNC-DE-CUSTOMERLINKS3;Point-to-Point for German Customers LambdaNet Communications Germany LambdaNet Backbone 
212.123.123.130;15598;IP-PARTNER;IP Exchange GmbH Am Tower 5 90475 Nuernberg IP Exchange GmbH / IP Partner AG 
130.117.48.70;-2;unknown;unknown
10.94.205.1;-1;private;private
194.79.53.72;38952;MAFRA-CZ;MAFRA, a.s. MAFRA 
194.145.124.146;9182;COMSPACE-NET;COMSPACE GmbH & Co KG Elsa-Braendstroem-Str. 2-4, 33602 Bielefeld (GE) COMSPACE-NET-II 
89.187.142.2;35592;COOLHOUSING-VPS;Virtual Private Servers for Customers Network of Coolhousing 
154.25.8.169;-2;unknown;unknown
141.136.108.46;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
129.250.5.12;-2;unknown;unknown
62.115.115.231;1299;EU-TELIANET-20140617;TeliaSonera AB TELIANET-BLK 
193.201.28.59;24796;NAMEX-IXP;NAMEX CONSORZIO NaMeX peering subnet NaMeX Nautilus Mediterranean Exchange Point Via dei Tizi 6/b 00185, Rome - Italy 
80.87.217.249;35328;DSIDATA-WAN;PPPoE users DSiData SK 
185.32.189.254;62416;PT-PTSERVIDOR;Sampling Line, Lda - PTServidor  ******************************************************** * In case of issues related with SPAM, DDoS, portscans * or others, feel free to contact us with relevant info * abuse@ptservidor.pt ********************************************************  Sampling Line, Lda - PTServidor 
93.92.154.1;44567;COMPU-FARM;Egontek Network Services Compu Survey IPv4 
154.54.29.201;-2;unknown;unknown
62.115.137.64;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
129.250.3.207;-2;unknown;unknown
93.176.95.159;31027;nianet_core_block_2;nianet a/s nianet a/s 
81.92.165.253;21385;TRUSTNET-DMZ;Trusted Network GmbH Max-Planck-Str. 1 85716 Unterschleissheim Trusted Network GmbH 
137.164.26.200;-2;unknown;unknown
62.115.142.75;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
154.54.5.66;-2;unknown;unknown
89.149.185.118;3257;NACNET-EU;Tinet Spa Tinet SpA 
212.223.156.13;8741;DE-RAK-980824;Ratiokontakt GmbH ratiokontakt GmbH 
212.63.130.113;8741;GO-ONLINE-NET;Go Online AG Robert-Bosch-Str. 17a 63477  Maintal ratiokontakt GmbH 
94.155.94.252;9070;BG-ITD-20080821;"Coolbox" AD ITD Network - PA Address space 
86.50.160.0;1741;CSC-DCNET-INFRA;CSC Kajaani Data Center - Infra Networks FUNET-BLOCK 
149.14.136.1;-2;unknown;unknown
194.62.23.1;48200;OPTEAMAX-INFRA;Opteamax GmbH In case of abuse please contact abuse@opteamax.de Opteamax 
193.159.167.73;3320;DTAG-TRANSIT16;Deutsche Telekom AG for IP-Transit Deutsche Telekom AG, Internet service provider 
80.231.158.30;6453;Lisbon-PV9-TATAC;Customers access -30 and BB internal use TATA Communications 
212.74.85.227;-2;COLT-BB-CORE;CORE-018 
206.223.116.37;-2;unknown;unknown
78.152.44.242;5580;ATRATOIP-2633;Assigned to customer_id core1.lon2.uk <> core1.par2.uk AS5580 
185.31.3.1;34274;ALFAINFO;Hosting services for alfainfo Routing ALFAINFO via ELB 
89.149.128.218;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
37.128.137.62;12835;TNNET-BB-PRIMARY;TNNET-PATNET Trentino Network srl 
184.105.81.82;-2;unknown;unknown
212.4.152.98;12570;SELFNET-CZ;Self Servis Ltd. CZECHBONE 
89.149.128.210;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
213.155.130.20;1299;TELIANET;TeliaSonera International Carrier AS1299 Backbone TELIANET-BLK 
195.2.9.121;1273;CW-CWINTERN-NET;Cable & Wireless Cable & Wireless Austria Netblock 
62.115.53.193;1299;EU-TELIANET-20140617;TeliaSonera AB TELIANET-BLK 
193.178.60.17;31337;SE-ELEET;ELEET Networks ELEET Networks ELEET Network 
62.168.193.13;31055;CONSULT;Consultix GmbH Consultix GmbH 
89.149.184.205;3257;NACNET-EU;Tinet Spa Tinet SpA 
130.149.126.86;680;TUB;TU Berlin, campus network TUB TUB 
151.6.2.94;1267;IUNET-BNET6;IUnet Via Lorenteggio 257 Milano, I-20100 INFOSTRADA 
78.136.109.169;29119;ES-SERVIHOSTING-20070507;ServiHosting Networks S.L. ServiHosting Networks S.L. Allocation for Sevilla Network 
166.49.243.129;5400;BT-IGNITE-GLOBAL-BACKBONE;Communications Networking Services 81 Newgate Street London EC1A 7AJ BT Global Networks 
130.149.126.89;680;TUB;TU Berlin, campus network TUB TUB 
129.250.2.207;-2;unknown;unknown
87.238.185.2;39257;INTERACTIVE-DECIX;Interactive Network Communications Interactive Network Communications GmbH 
87.238.185.3;39257;INTERACTIVE-DECIX;Interactive Network Communications Interactive Network Communications GmbH 
80.172.230.129;8426;PT-VISUALFUSION;Visual-Fusion ***************************************** * please send abuse or spam complains to * abuse@visual-fusion.com ***************************************** Claranet Portugal Lisboa, Portugal Claranet Portugal Lisboa, Portugal 
193.145.14.138;766;REDIMadrid;Fundacion MADRIMASD para el Conocimiento It is a nonprofit organisation whose purpose is to contribute to the social benefit of science and technology, Madrid RedIRIS Provider Block 
84.17.108.1;33940;DE-WICHMANN-20040726;Wichmann Internet Services GmbH WICHMANN-BS 
10.253.4.22;-1;private;private
213.155.131.83;1299;TELIANET;TeliaSonera International Carrier AS1299 Backbone TELIANET-BLK 
154.25.9.1;-2;unknown;unknown
85.91.0.235;34245;IE-MAGNET-1;Magnet Networks Magnet Networks 
62.115.116.70;1299;EU-TELIANET-20140617;TeliaSonera AB TELIANET-BLK 
85.91.0.233;34245;IE-MAGNET-1;Magnet Networks Magnet Networks 
193.188.137.175;-2;BIX;Council of Hungarian Internet Providers 1132 Budapest Victor Hugo u. 18-22. 
89.251.238.73;30892;ES-ELTEC-20060920;T-Systems ITC Iberia S.A.U. T-Systems Iberia IP Backbone 
130.117.48.213;-2;unknown;unknown
130.117.48.210;-2;unknown;unknown
130.117.2.229;-2;unknown;unknown
151.248.48.21;59547;SYNTIGO_NET01;Syntigo S.A./N.V. SYNTIGO_BLOCK01 
46.31.42.65;44141;DEVCLIC-AMEOS-INTERCO;Interconnection Ameos - Devclic Devclic 
72.52.92.38;-2;unknown;unknown
109.68.160.13;39923;BE-UNIXSOLUTIONS-INFRA;Unix-Solutions USDC Infrastructure Unix-Solutions BVBA 
192.168.1.4;-1;private;private
46.245.208.34;61194;BRSL-IPV4-INFRA-BLK1;Network Recovery IE-NETWORKRECOVERY-20110203 
193.19.136.2;49866;LOOPBACK-FI-1;Loopback Oy FI-LOOPBACK-NET 
10.0.5.7;-1;private;private
154.54.44.141;-2;unknown;unknown
130.117.49.73;-2;unknown;unknown
129.250.3.155;-2;unknown;unknown
84.39.111.197;48200;OPTEAMAX-TRANSFER;Opteamax GmbH Opteamax 
184.105.80.26;-2;unknown;unknown
154.25.6.217;-2;unknown;unknown
62.115.138.29;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
130.117.51.77;-2;unknown;unknown
109.68.160.109;39923;BE-UNIXSOLUTIONS-INFRA;Unix-Solutions USDC Infrastructure Unix-Solutions BVBA 
184.105.222.109;-2;unknown;unknown
192.228.79.201;-2;unknown;unknown
80.81.203.55;6695;DE-CIX-HH-IXP;DE-CIX Management GmbH work-ix, Hamburg DE-CIX, the German Internet Exchange DE-CIX, the German Internet Exchange 
81.255.42.190;3215;FR-RESEAU-CONCEPT;RESEAU CONCEPT ORANGE BUSINESS SERVICES 
172.29.10.254;-1;private;private
10.123.74.202;-1;private;private
62.220.166.197;29518;FOUREDGE-NET-SE;Fouredge Stockholm BREDBAND2-BLK 
63.223.13.86;-2;unknown;unknown
80.91.250.160;1299;TELIA-TIC-NET-1;Telia International Carrier AS1299 Backbone TELIANET-BLK 
46.28.107.1;197019;WEDOS-DEDICATED;WEDOS dedicated servers Hluboka nad Vltavou WEDOS Internet, a.s. 
87.236.193.2;35592;COOLHOUSING-NET;Coolhousing, s.r.o. Network of Coolhousing 
154.54.31.89;-2;unknown;unknown
129.250.4.96;-2;unknown;unknown
206.24.139.17;-2;unknown;unknown
213.204.179.65;2119;INVID;Invid Vasteras Tiscali AB Telenor Sverige AB 
85.91.7.194;34245;MAGNET-OFFICE-NET;Magnet Networks Corporate Network Magnet Networks 
195.2.10.25;1273;CW-CWINTERN-NET;Cable & Wireless Cable & Wireless Austria Netblock 
10.10.10.222;-1;private;private
87.238.191.1;39257;INTERACTIVE-CLOUDCOMPUTINGCUSTOMERS;Interactive Network Communications Interactive Network Communications GmbH 
89.184.134.56;39642;DK-SYD-ENERGI-NETWORK;Syd Energi Network Infrastructure SYD ENERGI A/S 
184.105.223.201;-2;unknown;unknown
154.54.36.222;-2;unknown;unknown
192.168.1.1;-1;private;private
198.27.73.194;-2;unknown;unknown
198.27.73.192;-2;unknown;unknown
198.27.73.190;-2;unknown;unknown
129.250.3.193;-2;unknown;unknown
172.29.248.3;-1;private;private
46.31.40.34;44141;DEVCLIC-RBB;Devclic Network Infrastructure Devclic 
84.91.0.193;13156;PT-CABOVISAO-20040512;Cabovisao, televisao por cabovisao, sa Cabovisao SA - Internet Provider 
91.184.204.126;35432;NQCONTENT-NET;NQCONTENT Infrastructure WAVESPEED 
129.250.4.62;-2;unknown;unknown
193.200.182.193;42970;MEZCALITO;MEZCALITO SARL Mezcalito Mezcalito 
192.168.2.1;-1;private;private
154.54.56.174;-2;unknown;unknown
87.128.232.233;3320;DTAG-TRANSIT18;Deutsche Telekom AG for IP-Transit Deutsche Telekom AG, Internet service provider 
80.91.253.122;1299;TELIA-TIC-NET-1;Telia International Carrier AS1299 Backbone TELIANET-BLK 
77.70.145.1;5377;FR-ASTRIUM-AUS-POP-1;Aussaguel D'Issus POP FR-ASTRIUM-AUS-POP-1 
149.6.135.97;-2;unknown;unknown
146.172.99.210;2119;NORTELE-I;Telenor Norge AS TELENOR-INTERNET Telenor Networks AS, Norway 
185.103.112.1;28941;IT-NOVANETWORKS-20150608;NOVA NETWORKS S.R.L. NOVA Networks 1st network 
62.115.116.88;1299;EU-TELIANET-20140617;TeliaSonera AB TELIANET-BLK 
192.168.0.1;-1;private;private
78.109.59.81;196763;SKYWAY-NET-BB-1;SKYWAY Network Backbone 1 KEY-SYSTEMS-PA-2 
130.117.1.217;-2;unknown;unknown
195.137.191.77;35684;v4-UG-NET;Uwe Grohnwaldt 195-137-191-0--24-route 
62.115.116.87;1299;EU-TELIANET-20140617;TeliaSonera AB TELIANET-BLK 
194.9.117.51;9033;ECIX-BERLIN-LAN;Peering GmbH European Commercial Internet Exchange Peering LAN Berlin, Germany Peering LAN ECIX-BER European Commercial Internet Exchange 
206.72.210.122;-2;unknown;unknown
151.6.165.72;1267;IUNET-BNET6;IUnet Via Lorenteggio 257 Milano, I-20100 INFOSTRADA 
154.54.38.57;-2;unknown;unknown
217.71.104.189;13237;LNC-DE-CUSTOMERLINKS2;Point-to-Point for German Customers LambdaNet Communications Deutschland AG LambdaNet Backbone 
193.168.50.30;34749;FR-GLOBAL-ASP-20050329;GLOBAL SERVICE PROVIDER S.A. Global Service Provider 
129.250.4.107;-2;unknown;unknown
81.173.192.62;8422;NETCOLOGNE;NetCologne Infrastructure Am Coloneum 9 D-50829 Koeln NetCologne PA space 
154.54.39.150;-2;unknown;unknown
217.19.158.93;28716;RETELIT;Retelit Spa Retelit Spa 
62.115.135.114;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
185.7.253.129;61189;EE-ELKDATA;Elkdata Virtual Servers Elkdata primary housing 
62.115.135.106;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
184.105.213.101;-2;unknown;unknown
213.224.31.97;6848;TELENET;iFiber PA range This space is statically assigned TELENET 
195.245.190.225;9186;PT-ONITELECOM-19990318;ONITELECOM - INFOCOMUNICACOES, S.A. Provider Local Registry Edinet/E3G IP space 
10.153.190.1;-1;private;private
130.117.49.121;-2;unknown;unknown
154.25.2.169;-2;unknown;unknown
62.169.33.1;28831;PHOENIX-NET;Phoenix Informatica srl NetRegister Registration System Internet Service Provider, Italy PHOENIX INFORMATICA SRL 
89.149.181.234;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
151.248.53.252;59547;ESSERS-NETS;Internet Access H.Essers SYNTIGO_BLOCK01 
154.54.30.65;-2;unknown;unknown
129.250.5.197;-2;unknown;unknown
217.13.48.45;31221;FR-EUCLYDE-20021128;euclyde Euclyde Hosting 
129.250.2.62;-2;unknown;unknown
83.145.236.54;29422;NEBULA-PEER8;Nebula - Capnova peering FI-NBLNETWORKS-20040202 
129.250.5.198;-2;unknown;unknown
82.195.67.254;8365;DE-MANDA-INFRA-V4-01;MANDA Infrastructure MANDA 
10.255.49.94;-1;private;private
151.6.2.6;1267;IUNET-BNET6;IUnet Via Lorenteggio 257 Milano, I-20100 INFOSTRADA 
62.115.112.125;1299;EU-TELIANET-20140617;TeliaSonera AB TELIANET-BLK 
195.2.25.78;1273;CW-CUST-PTP-NET;Customer PtP BKL Cable & Wireless Austria Netblock 
154.25.3.229;-2;unknown;unknown
81.55.52.173;25186;TRANSIT-VPN;PE-CE internet interconnexions re-numbering operation France Telecom Transpac Transit VPN network 
89.28.136.98;41307;TELEPARK-NET-AS41307;Telepark Passau GmbH Regensburgerstrasse 29 94036 Passau Telepark Passau GmbH 
89.149.128.246;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
193.251.128.250;5511;OPENTRANSIT-BACKBONE;France Telecom Long Distance 61, rue des Archives, 75003 Paris France Telecom OPENTRANSIT 
5.196.77.253;16276;FR-OVH-20120823;OVH SAS OVH 
154.54.44.161;-2;unknown;unknown
198.71.46.174;-2;unknown;unknown
154.54.44.165;-2;unknown;unknown
89.149.185.54;3257;NACNET-EU;Tinet Spa Tinet SpA 
149.6.108.29;-2;unknown;unknown
72.52.92.213;-2;unknown;unknown
10.170.1.17;-1;private;private
46.16.72.2;51862;PROFITBRICKS-MANAGEMENT-1;ProfitBricks Management Karlsruhe 1 PROFITBRICKS-ROUTE 
198.27.73.28;-2;unknown;unknown
213.155.135.5;1299;TELIANET;TeliaSonera International Carrier AS1299 Backbone TELIANET-BLK 
46.245.208.238;61194;BRSL-IPV4-INFRA-BLK1;Network Recovery IE-NETWORKRECOVERY-20110203 
82.195.73.62;8365;DA-FREIFUNK-DARMSTADT-NET-01;Chaos Darmstadt e.V. MANDA 
62.115.135.116;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
213.140.208.45;35432;NIC-WEST-INFRA-DMZ;Nicosia West Infrastructure and DMZ Wavespeed Route Object 
149.11.37.153;-2;unknown;unknown
217.71.104.29;13237;LNC-DE-CUSTOMERLINKS2;Point-to-Point for German Customers LambdaNet Communications Deutschland AG LambdaNet Backbone 
83.145.21.205;24862;SE-IP-ONLY-20040130;IP-Only Networks AB IP-ONLY 
37.25.57.147;57642;FR-ADENCF;FIGARO CLASSIFIEDS S.A. FIGARO CLASSIFIEDS S.A. 
62.214.105.22;8881;VT-NETWORK;Versatel Deutschland Internet Services Versatel Deutschland 
89.149.184.57;3257;NACNET-EU;Tinet Spa Tinet SpA 
141.136.109.1;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
165.254.21.242;-2;unknown;unknown
154.54.6.221;-2;unknown;unknown
193.178.185.34;16374;BCIX-NET;BCIX e.V. Berlin Commercial Internet Exchange 
154.54.27.161;-2;unknown;unknown
198.27.73.149;-2;unknown;unknown
154.25.8.221;-2;unknown;unknown
109.105.97.2;2603;NORDUNET-CORE;NORDUnet Core Backbone NORDUNET-CORE 
213.155.135.119;1299;TELIANET;TeliaSonera International Carrier AS1299 Backbone TELIANET-BLK 
129.250.3.20;-2;unknown;unknown
193.58.12.20;41008;BE-HOSTIT-19940711;Cegeka NV Cegeka Leuven Datacenter 
141.136.111.158;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
149.14.6.21;-2;unknown;unknown
172.16.12.1;-1;private;private
89.45.88.254;61958;ASIST-TELECOMMUNICATIONS-SRL;ASIST TELECOMMUNICATIONS SRL BULEVARD NICOLAE IORGA. NUMARUL 63 BLOC B13, SCARA B, PARTER VALENII DE MUNTE PRAHOVA 106400 ASIST TELECOMMUNICATIONS SRL 
94.199.192.172;48364;ACVYSKOV-NET;optical backbone Radim Pytela - AC Vyskov SLA1 
151.6.2.178;1267;IUNET-BNET6;IUnet Via Lorenteggio 257 Milano, I-20100 INFOSTRADA 
212.29.34.209;15763;DE-MKNET-990308;DOKOM Gesellschaft fuer Telekommunikation mbH DOKOM Gesellschaft fuer Telekommunikation mbH 
80.239.167.190;1299;FR-TELIANET;Provider TELIANET-BLK 
80.190.191.109;15598;LTD-INTERDOSE-NET-DE;Interdose Ltd. und Co. KG 69123 Heidelberg IP Exchange GmbH 
86.50.160.33;1741;CSC-DCNET-INFRA;CSC Kajaani Data Center - Infra Networks FUNET-BLOCK 
154.54.38.49;-2;unknown;unknown
193.253.15.237;-2;VPN-BACKBONE;France Telecom Transpac Gateways Routers 
185.5.109.41;34177;CELESTE-8;CELESTE internet services provider CELESTE Network #6 
154.54.26.165;-2;unknown;unknown
149.6.32.13;-2;unknown;unknown
141.136.109.73;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
184.105.80.149;-2;unknown;unknown
129.250.6.216;-2;unknown;unknown
149.11.0.49;-2;unknown;unknown
89.149.185.114;3257;NACNET-EU;Tinet Spa Tinet SpA 
